55.879767,-4.318364
55.879564,-4.317201
55.879937,-4.316520
55.878513,-4.315763
55.880494,-4.316505
55.881410,-4.320349
55.881771,-4.323648
55.881329,-4.323254
55.880980,-4.320307
55.880432,-4.318356
55.880951,-4.323279
55.880341,-4.321276
55.874293,-4.314137
55.874436,-4.313650
55.880550,-4.320250
55.873566,-4.313103
55.877619,-4.321705
55.877969,-4.322222
55.878392,-4.322183
55.878816,-4.321121
55.879202,-4.320217
55.879859,-4.320656
55.879681,-4.319142
55.879301,-4.319711
55.879291,-4.318815
55.879001,-4.317983
55.878390,-4.318474
55.878775,-4.317586
55.878114,-4.320712
55.878106,-4.321607
55.878578,-4.321363
55.878000,-4.315333
55.875754,-4.317661
55.878780,-4.320192
55.875373,-4.315960
55.875898,-4.315767
55.876878,-4.316178
55.876012,-4.319227
55.876165,-4.319716
55.876865,-4.320701
55.877490,-4.321394
55.877290,-4.321046
55.876547,-4.319483
55.877073,-4.319227
55.877253,-4.318710
55.877602,-4.318315
55.876997,-4.317496
55.877371,-4.317246
55.878284,-4.317444
55.876354,-4.318273
55.878173,-4.316654
55.876791,-4.317020
55.877979,-4.317858
55.874058,-4.327024
55.876119,-4.323103
55.876184,-4.322035
55.876123,-4.320993
55.875291,-4.323149
55.875291,-4.323149
55.875486,-4.321882
55.873401,-4.323292
55.873401,-4.323292
55.872914,-4.321952
55.873720,-4.322096
55.875486,-4.321882
55.873720,-4.322096
55.874626,-4.322678
55.872914,-4.321952
55.875232,-4.317199
55.874596,-4.317576
55.874983,-4.317535
55.873856,-4.317756
55.873639,-4.318271
55.873854,-4.318811
55.874146,-4.320939
55.874440,-4.320620
55.874663,-4.318811
55.873441,-4.317827
55.875317,-4.318898
55.874602,-4.319655
55.874284,-4.318884
55.874379,-4.318123
55.874803,-4.320450
55.875182,-4.317963
55.875353,-4.318421
55.875538,-4.319583
55.875539,-4.319998
55.875703,-4.320840
55.875440,-4.320952
55.876871,-4.314690
55.875510,-4.314417
55.875987,-4.314829
55.874975,-4.314178
55.875148,-4.315003
55.873417,-4.314820
55.873097,-4.315585
55.872996,-4.316634
55.872996,-4.316634
55.873108,-4.317839
55.872702,-4.317943
55.872736,-4.319480
55.873105,-4.319422
55.873428,-4.319009
55.873356,-4.317550
55.873574,-4.316956
55.874069,-4.317401
55.873602,-4.316430
55.871217,-4.313283
55.871193,-4.311667
55.872209,-4.312159
55.872644,-4.313847
55.873680,-4.314676
55.872744,-4.315228
55.872026,-4.315185
55.872022,-4.313986
55.871739,-4.314177
55.871523,-4.315171
55.871130,-4.315515
55.872527,-4.314799
55.871458,-4.314320
55.871163,-4.314702
55.871092,-4.315145
55.870913,-4.320330
55.871189,-4.321465
55.871660,-4.321733
55.872386,-4.321345
55.871278,-4.320544
55.871782,-4.318096
55.871392,-4.321158
55.871655,-4.321014
55.871550,-4.320400
55.871168,-4.319242
55.871448,-4.319147
55.871501,-4.320125
55.872907,-4.320433
55.873540,-4.320710
55.873760,-4.320004
55.871204,-4.316351
55.871177,-4.316829
55.871548,-4.315732
55.871792,-4.315667
55.871851,-4.316342
55.872214,-4.315724
55.872146,-4.316903
55.871877,-4.316871
55.871747,-4.317103
55.871302,-4.317348
55.872445,-4.317736
55.871086,-4.317351
55.875681,-4.317705
55.875681,-4.317705
55.875681,-4.317705
55.875681,-4.317705
55.875681,-4.317705
55.875681,-4.317705
55.875681,-4.317705
55.875681,-4.317705
55.886582,-4.316820
55.887226,-4.318873
55.887226,-4.318873
55.887226,-4.318873
55.881575,-4.298661
55.887741,-4.320167
55.887741,-4.320167
55.887483,-4.321447
55.886486,-4.321451
55.889363,-4.320904
55.887741,-4.320167
55.886527,-4.322125
55.887938,-4.321170
55.886543,-4.322670
55.888157,-4.320975
55.889248,-4.315059
55.890726,-4.319146
55.888976,-4.321376
55.888728,-4.319778
55.888245,-4.318198
55.887295,-4.312337
55.887291,-4.315886
55.886909,-4.314264
55.886318,-4.313190
55.886126,-4.311883
55.886809,-4.311924
55.887738,-4.313626
55.887473,-4.314842
55.888247,-4.315240
55.887960,-4.316182
55.887615,-4.316833
55.886531,-4.312835
55.888185,-4.316164
55.887903,-4.316818
55.888474,-4.317060
55.889008,-4.316373
55.889313,-4.314504
55.889268,-4.316884
55.889513,-4.317234
55.890604,-4.317059
55.891231,-4.316185
55.890550,-4.316576
55.890061,-4.316275
55.888899,-4.314063
